Date,Open,High,Low,Close,Change,y,Change%,Volume('000 shares),RSV,%K,%D,DI,EMA12,EMA26,DIF,MACD
2017/12/1,228.5,233.5,227.5,231,5,3,2.21,37446.265,0.277777778,0.206691461,0.299262124,230.75,237.8541667,239.5721154,-1.717948718,-0.295762108
2017/11/30,226.5,230.5,226,226,-8.5,5,-3.62,109231.77,0,0.171148302,0.345547456,227.125,238.4270833,239.7932692,-1.366185897,-0.042467949
2017/11/29,235,236,234.5,234.5,0.5,-8.5,0.21,25762.797,0.05,0.256722453,0.432747033,234.875,239.5,240.2163462,-0.716346154,0.201566952
2017/11/28,234.5,235,233,234,-3,0.5,-1.27,44803.178,0,0.36008368,0.520759323,234,239.9270833,240.3557692,-0.428685897,0.406428063
2017/11/27,240,240,237,237,-7,-3,-2.87,32247.324,0,0.540125519,0.601097145,237.75,240.4791667,240.5528846,-0.073717949,0.652688746
2017/11/24,242,244.5,241.5,244,1.5,-7,0.62,11154.453,1,0.810188279,0.631582957,243.5,240.7708333,240.5625,0.208333333,0.966524217
2017/11/23,242,243.5,241.5,242.5,0.5,1.5,0.21,9346.763,0.909090909,0.715282419,0.542280296,242.5,240.6979167,240.4134615,0.284455128,1.306445869
2017/11/22,244.5,244.5,242,242,-1,0.5,-0.41,26626.431,0.818181818,0.618378174,0.455779234,242.625,240.7708333,240.2355769,0.53525641,1.68349359
2017/11/21,240,243,239.5,243,4.5,-1,1.89,20513.024,1,0.518476352,0.374479765,242.125,240.59375,239.9807692,0.612980769,2.097667379
2017/11/20,241,241.5,238,238.5,-3,4.5,-1.24,16265.271,0.2,0.277714527,0.302481472,239.125,240.3645833,239.8028846,0.561698718,2.581374644
2017/11/17,240.5,242.5,240.5,241.5,3.5,-3,1.47,18676.825,0.615384615,0.316571791,0.314864944,241.5,240.5416667,239.7115385,0.830128205,3.150017806
2017/11/16,238,240,237.5,238,0.5,3.5,0.21,16487.172,0.076923077,0.167165379,0.31401152,238.375,240.65625,239.5288462,1.127403846,3.762998575
2017/11/15,239,239.5,236,237.5,-2.5,0.5,-1.04,28720.308,0,0.21228653,0.387434591,237.625,241.0520833,239.2644231,1.787660256,4.441150285
2017/11/14,241,241,239,240,0.5,-2.5,0.21,16880.176,0.2,0.318429794,0.475008621,240,241.5104167,238.7596154,2.750801282,5.136217949
2017/11/13,240,241.5,239.5,239.5,-1,0.5,-0.42,12087.858,0.1,0.377644692,0.553298035,240,241.4166667,238.1490385,3.267628205,5.777688746
2017/11/10,240,242,239.5,240.5,-0.5,-1,-0.21,14121.296,0.3,0.516467037,0.641124706,240.625,241.125,237.4471154,3.677884615,6.412393162
2017/11/9,240.5,243,240,241,-1.5,-0.5,-0.62,20313.949,0.4,0.624700556,0.703453541,241.25,240.9166667,236.6538462,4.262820513,7.035968661
2017/11/8,243,243.5,242,242.5,-1.5,-1.5,-0.61,14129.103,0.7,0.737050834,0.742830034,242.625,240.6875,235.7211538,4.966346154,7.62900641
2017/11/7,242,244,241.5,244,4.5,-1.5,1.88,20200.261,1,0.755576251,0.745719633,243.375,240.3958333,234.7163462,5.679487179,8.151442308
2017/11/6,243.5,244,239,239.5,0.5,4.5,0.21,21029.415,0.5,0.633364377,0.740791324,240.5,239.9479167,233.6009615,6.346955128,8.557247151
2017/11/3,240.5,241,238.5,239,-2,0.5,-0.83,16528.682,0.428571429,0.700046565,0.794504798,239.375,239.875,232.6442308,7.230769231,8.844195157
2017/11/2,242,242.5,240.5,241,-1.5,-2,-0.62,15810.342,0.714285714,0.835784133,0.841733915,241.25,239.75,231.7067308,8.043269231,8.963853276
2017/11/1,243.5,245,241.5,242.5,-0.5,-1.5,-0.21,20389.054,0.928571429,0.896533342,0.844708806,242.875,239.3125,230.7884615,8.524038462,8.905893875
2017/10/31,243.5,245,241.5,243,0,-0.5,0,22582.013,1,0.880514299,0.818796538,243.125,238.8645833,229.8846154,8.979967949,8.682336182
2017/10/30,242,245,241.5,243,4,0,1.67,27784.99,1,0.820771449,0.787937658,243.125,238.3333333,229.0432692,9.290064103,8.28855057
2017/10/27,237.5,240,237.5,239,3,4,1.27,17773.541,1,0.731157173,0.771520762,238.875,237.8020833,228.2019231,9.600160256,7.729255698
2017/10/26,237,238,236,236,-2,3,-0.84,12959.717,0.142857143,0.596735759,0.791702557,236.5,237.1875,227.5192308,9.668269231,7.027510684
2017/10/25,238.5,239,237.5,238,0,-2,0,16880.187,0.714285714,0.823675068,0.889185956,238.125,236.1875,226.8557692,9.331730769,6.19747151
2017/10/24,240,240,238,238,-1,0,-0.42,14975.093,0.714285714,0.878369744,0.9219414,238.5,235.0208333,226.0913462,8.929487179,5.30715812
2017/10/23,239,240,238.5,239,1.5,-1,0.63,15772.559,1,0.960411759,0.943727228,239.125,233.625,225.3173077,8.307692308,4.384526353
2017/10/20,238,239.5,237.5,237.5,-1.5,1.5,-0.63,24722.035,0.896551724,0.940617639,0.935384962,238,232.03125,224.5096154,7.521634615,3.500712251
2017/10/19,239.5,241.5,239,239,1.5,-1.5,0.63,23481.776,1,0.962650597,0.932768624,239.625,230.28125,223.7692308,6.512019231,2.707799145
2017/10/18,239.5,239.5,237,237.5,2,1.5,0.85,28886.85,0.967741935,0.943975895,0.917827637,237.875,228.3541667,222.9182692,5.435897436,2.028668091
2017/10/17,238,238,235,235.5,-2.5,2,-1.05,17652.304,0.857142857,0.932092875,0.904753508,236,226.3958333,222.1394231,4.256410256,1.471599003
2017/10/16,237.5,238,236,238,0.5,-2.5,0.21,19964.072,1,0.969567884,0.891083825,237.5,224.6979167,221.4134615,3.284455128,1.047008547
2017/10/13,237.5,237.5,234.5,237.5,0,0.5,0,23145.071,1,0.954351825,0.851841795,236.75,222.8229167,220.625,2.197916667,0.742610399
2017/10/12,235,237.5,234.5,237.5,4.5,0,1.93,42390.186,1,0.931527738,0.80058678,236.75,221.2083333,219.8894231,1.318910256,0.573450855
2017/10/11,226.5,233.5,226.5,233,8.5,4.5,3.79,63667.562,1,0.897291607,0.735116302,231.5,219.7604167,219.1346154,0.625801282,0.538728632
2017/10/6,225,225.5,223.5,224.5,0,8.5,0,15642.516,1,0.84593741,0.654028649,224.5,218.90625,218.5528846,0.353365385,0.604789886
2017/10/5,222,225.5,222,224.5,2,0,0.9,23349.939,1,0.768906116,0.558074268,224.125,218.6354167,218.25,0.385416667,0.738782051
2017/10/3,219,223,219,222.5,2,2,0.91,36679.938,1,0.653359173,0.452658344,221.75,218.3854167,217.9855769,0.399839744,0.888799858
2017/10/2,219.5,220.5,218.5,220.5,4,2,1.85,28003.551,0.928571429,0.48003876,0.35230793,220,218.1770833,217.7548077,0.422275641,1.039262821
2017/9/30,218,218.5,216.5,216.5,0,4,0,4254.045,0.333333333,0.255772426,0.288442515,217,218.03125,217.5961538,0.435096154,1.189458689
2017/9/29,216,217.5,215.5,216.5,2.5,0,1.17,21380.708,0.333333333,0.216991972,0.304777559,216.5,218.1458333,217.6009615,0.544871795,1.331552707
2017/9/28,215,216,213.5,214,-1,2.5,-0.47,31616.062,0,0.158821291,0.348670353,214.375,218.28125,217.6057692,0.675480769,1.458600427
2017/9/27,217.5,217.5,215,215,1,-1,0.47,22590.51,0.133333333,0.238231937,0.443594884,215.625,218.6458333,217.6394231,1.006410256,1.576745014
2017/9/26,217.5,218,214,214,-3,1,-1.38,23070.901,0,0.290681238,0.546276358,215,218.8020833,217.5817308,1.220352564,1.667022792
2017/9/25,217.5,218.5,217,217,-1.5,-3,-0.69,16876.286,0,0.436021857,0.674073917,217.375,219.0208333,217.4615385,1.559294872,1.725783476
2017/9/22,221.5,222,218.5,218.5,-2.5,-1.5,-1.13,21557.37,0.142857143,0.654032786,0.793099947,219.375,219,217.2644231,1.735576923,1.72872151
2017/9/21,221,223,220,221,-0.5,-2.5,-0.23,18645.565,0.888888889,0.909620608,0.862633528,221.25,218.8020833,217.0480769,1.75400641,1.710915242
2017/9/20,221,222,220,221.5,0,-0.5,0,20320.237,1,0.919986467,0.839139988,221.25,218.5,216.7259615,1.774038462,1.701655983
2017/9/19,221.5,221.5,220,221.5,2,0,0.91,23410.233,1,0.879979701,0.798716749,221.125,218.15625,216.4423077,1.713942308,1.686342593
2017/9/18,219,220,218,219.5,1,2,0.46,17654.705,1,0.819969551,0.758085273,219.25,217.7604167,216.0721154,1.688301282,1.656873219
2017/9/15,218.5,219,217,218.5,0,1,0,44551.103,0.75,0.729954327,0.727143134,218.25,217.5416667,215.8028846,1.738782051,1.602029915
2017/9/14,218.5,219,217.5,218.5,0.5,0,0.23,18315.567,0.75,0.71993149,0.725737538,218.375,217.4583333,215.6394231,1.818910256,1.508368946
2017/9/13,217.5,219,217.5,218,-1,0.5,-0.46,17555.541,0.6,0.704897235,0.728640562,218.125,217.2395833,215.4903846,1.749198718,1.39164886
2017/9/12,219,219.5,217.5,219,2,-1,0.92,21588.321,1,0.757345852,0.740512226,218.75,217.0520833,215.4663462,1.585737179,1.255608974
2017/9/11,219,219.5,216.5,217,-1,2,-0.46,19026.886,0.333333333,0.636018778,0.732095412,217.5,216.9166667,215.3413462,1.575320513,1.126157407
2017/9/8,217,218,216.5,218,1,-1,0.46,25512.045,1,0.787361501,0.780133729,217.625,216.84375,215.1730769,1.670673077,0.958511396
2017/9/7,218,218.5,216,217,0,1,0,19135.54,0.5,0.681042251,0.776519844,217.125,216.6458333,215.0096154,1.636217949,0.754807692
2017/9/6,216.5,218,216,217,-1,0,-0.46,16012.662,0.5,0.771563377,0.82425864,217,216.3958333,214.9471154,1.448717949,0.545049858
2017/9/5,218,218,216.5,218,0.5,-1,0.23,17357.347,1,0.907345065,0.850606271,217.625,215.96875,214.7740385,1.194711538,0.340366809
2017/9/4,216.5,218,215.5,217.5,1,0.5,0.46,15023.185,1,0.861017597,0.822236874,217.125,215.5208333,214.625,0.895833333,0.182692308
2017/9/1,215,217.5,215,216.5,0,1,0,17805.405,0.666666667,0.791526396,0.802846513,216.375,215.2395833,214.4711538,0.768429487,0.068019943
2017/8/31,217.5,218,215.5,216.5,-1,0,-0.46,26434.202,0.833333333,0.853956261,0.808506571,216.625,214.9479167,214.4230769,0.524839744,-0.038016382
2017/8/30,216,218,216,217.5,1.5,-1,0.69,19674.31,1,0.864267725,0.785781726,217.25,214.71875,214.2980769,0.420673077,-0.108440171
2017/8/29,216,216,215,216,0,1.5,0,16160.161,0.75,0.796401587,0.746538727,215.75,214.2395833,214.1730769,0.06650641,-0.145210114
2017/8/28,215,216.5,215,216,-1.5,0,-0.69,15236.159,0.75,0.819602381,0.721607297,215.875,213.9479167,214.1105769,-0.162660256,-0.142450142
2017/8/25,217.5,217.5,216,217.5,0.5,-1.5,0.23,10125.387,1,0.854403571,0.672609755,217.125,213.7916667,214.0432692,-0.251602564,-0.097578348
2017/8/24,216,217,215.5,217,1.5,0.5,0.7,15224.842,1,0.781605357,0.581712847,216.625,213.5729167,213.9663462,-0.393429487,-0.017183048
2017/8/23,215.5,216,214,215.5,1,1.5,0.47,11589.917,1,0.672408035,0.481766592,215.25,213.6458333,213.8701923,-0.224358974,0.13497151
2017/8/22,213.5,214.5,213,214.5,3,1,1.42,14211.415,1,0.508612052,0.386445871,214.125,213.6666667,213.8028846,-0.136217949,0.29852208
2017/8/21,212.5,213,211.5,211.5,-1,3,-0.47,11882.499,0.142857143,0.262918079,0.32536278,211.875,213.5833333,213.7692308,-0.185897436,0.477920228
2017/8/18,212,213,211,212.5,-1.5,-1,-0.7,13728.526,0.230769231,0.322948546,0.356585131,212.25,213.7083333,213.8173077,-0.108974359,0.689814815
2017/8/17,213.5,214,213,214,1,-1.5,0.47,8353.232,0.461538462,0.369038204,0.373403424,213.75,213.9791667,213.8894231,0.08974359,0.900373932
2017/8/16,214.5,214.5,211,213,-1,1,-0.47,25195.99,0.307692308,0.322788075,0.375586034,212.875,213.875,213.7836538,0.091346154,1.117432336
2017/8/15,213,214.5,213,214,3,-1,1.42,13535.915,0.461538462,0.330335959,0.401985013,213.875,213.9479167,213.7067308,0.241185897,1.357995014
2017/8/14,213.5,214,210,211,-1.5,3,-0.71,29334.616,0,0.264734708,0.43780954,211.5,213.8854167,213.4134615,0.471955128,1.602831197
2017/8/11,211,213.5,210.5,212.5,-1.5,-1.5,-0.7,41439.129,0.090909091,0.397102062,0.524346956,212.25,214.1875,213.2115385,0.975961538,1.816150285
2017/8/10,215.5,215.5,212.5,214,-0.5,-1.5,-0.23,26300.049,0.363636364,0.550198548,0.587969403,214,214.28125,213.0336538,1.247596154,1.971777066
2017/8/9,215,215.5,213.5,214.5,-3,-0.5,-1.38,28072.447,0.454545455,0.64347964,0.60685483,214.5,214.28125,212.8028846,1.478365385,2.085202991
2017/8/8,217.5,219,216,217.5,1.5,-3,0.69,25152.804,1,0.737946733,0.588542425,217.5,214.25,212.5288462,1.721153846,2.134081197
2017/8/7,213.5,216.5,213.5,216,3,1.5,1.41,21594.977,1,0.606920099,0.513840271,215.5,213.96875,212.1826923,1.786057692,2.114494302
2017/8/4,213.5,214,212.5,213,-0.5,3,-0.23,21857.42,0.25,0.410380149,0.467300356,213.125,213.9375,211.8942308,2.043269231,2.008903134
2017/8/3,213,214,212.5,213.5,-2.5,-0.5,-1.16,25710.397,0.375,0.490570223,0.49576046,213.375,214.0208333,211.7644231,2.256410256,1.809918091
2017/8/2,214,216,214,216,4,-2.5,1.89,27353.035,1,0.548355335,0.498355578,215.5,214.03125,211.5865385,2.444711538,1.54255698
2017/8/1,212.5,214,212,212,-2.5,4,-1.17,19728.999,0,0.322533003,0.4733557,212.5,213.84375,211.4519231,2.391826923,1.224804131
2017/7/31,211.5,214.5,211.5,214.5,1.5,-2.5,0.7,20012.314,0.6,0.483799504,0.548767049,213.75,213.8958333,211.5192308,2.376602564,0.874287749
2017/7/28,213,214,212.5,213,-2.5,1.5,-1.16,19741.133,0,0.425699256,0.581250821,213.125,213.9270833,211.6586538,2.268429487,0.500623219
2017/7/27,213.5,216,213.5,215.5,2.5,-2.5,1.17,23041.021,1,0.638548884,0.659026604,215.125,213.75,211.8317308,1.918269231,0.111556268
2017/7/26,215,215,212.5,213,-1,2.5,-0.47,14710.563,0,0.457823325,0.669265464,213.375,213.3958333,211.8509615,1.544871795,-0.268874644
2017/7/25,214,214.5,213.5,214,-0.5,-1,-0.23,13368.196,0.4,0.686734988,0.774986533,214,212.8020833,211.9663462,0.835737179,-0.646189459
2017/7/24,213.5,214.5,213,214.5,0.5,-0.5,0.23,20002.702,0.8,0.830102482,0.819112305,214.125,212.15625,211.9038462,0.252403846,-0.952635328
2017/7/21,214,215,213.5,214,-1.5,0.5,-0.7,15062.136,0.7,0.845153723,0.813617217,214.125,211.6145833,211.7644231,-0.149839744,-1.163105413
2017/7/20,215,215.5,214,215.5,1,-1.5,0.47,20795.77,1,0.917730585,0.797848963,215.125,211.1041667,211.5192308,-0.415064103,-1.270299145
2017/7/19,212.5,215,212.5,214.5,0.5,1,0.23,20661.381,1,0.876595877,0.737908153,214.125,210.4583333,211.2211538,-0.762820513,-1.253383191
2017/7/18,213,214,212,214,1,0.5,0.47,18633.453,0.941176471,0.814893816,0.668564291,213.5,209.9895833,210.9759615,-0.986378205,-1.121171652
2017/7/17,215,215.5,211.5,213,0,1,0,21400.126,0.823529412,0.751752488,0.595399528,213.25,209.53125,210.7644231,-1.233173077,-0.877759972
2017/7/14,213,214.5,212,213,-1.5,0,-0.7,22364.167,0.823529412,0.715864027,0.517223048,213.125,209.2395833,210.7451923,-1.505608974,-0.549323362
2017/7/13,212,216,211.5,214.5,4,-1.5,1.9,50136.849,1,0.662031334,0.417902558,214.125,208.875,210.7259615,-1.850961538,-0.157941595
2017/7/12,211,212.5,210.5,210.5,-1.5,4,-0.71,26459.728,0.75,0.493047002,0.29583817,211,208.6979167,210.6201923,-1.922275641,0.272881054
2017/7/11,208,212,207.5,212,6,-1.5,2.91,33225,1,0.364570502,0.197233754,210.875,208.96875,210.6105769,-1.641826923,0.716524217
2017/7/10,206.5,207,206,206,0,6,0,13318.526,0,0.046855754,0.113565379,206.25,209.5104167,210.625,-1.114583333,1.129184473
2017/7/7,207,207.5,205.5,206,-1.5,0,-0.72,20680.705,0,0.07028363,0.146920192,206.25,210.4583333,210.7211538,-0.262820513,1.494480057
2017/7/6,208,208.5,207,207.5,-1,-1.5,-0.48,15260.726,0.0625,0.105425446,0.185238473,207.625,211.2395833,210.8125,0.427083333,1.809472934
2017/7/5,207,208.5,206.5,208.5,1.5,-1,0.72,23302.03,0.15,0.126888169,0.225144987,208,211.96875,210.7644231,1.204326923,2.080306268
2017/7/4,208,208.5,207,207,-2,1.5,-0.96,21160.272,0,0.115332253,0.274273396,207.375,212.3333333,210.6105769,1.72275641,2.267450142
2017/7/3,207.5,209,207,209,0.5,-2,0.24,19066.605,0.052631579,0.172998379,0.353743968,208.5,212.59375,210.5769231,2.016826923,2.389957265
2017/6/30,206.5,208.5,206.5,208.5,-1.5,0.5,-0.71,30894.978,0,0.233181779,0.444116763,208,212.53125,210.5048077,2.026442308,2.482549858
2017/6/29,210.5,210.5,208.5,210,1.5,-1.5,0.72,26049.234,0.157894737,0.349772669,0.549584255,209.75,212.4791667,210.4086538,2.070512821,2.547809829
2017/6/28,209.5,210,208,208.5,-3,1.5,-1.42,48612.921,0,0.445711635,0.649490048,208.75,212.3125,210.2403846,2.072115385,2.596955128
2017/6/27,214,214,211,211.5,-3.5,-3,-1.63,43249,0.35,0.668567452,0.751379254,212,212.25,210.0769231,2.173076923,2.630163818
2017/6/26,212,215,212,215,-2,-3.5,-0.92,58748.797,0.727272727,0.827851179,0.792785154,214.25,212.3125,209.7403846,2.572115385,2.631855413
2017/6/23,218,218.5,217,217,-1,-2,-0.46,39686.091,0.909090909,0.878140404,0.775252142,217.375,212.1770833,209.3125,2.864583333,2.605680199
2017/6/22,217,218,216.5,218,2.5,-1,1.16,24227.649,1,0.862665152,0.723808011,217.625,211.6770833,208.7884615,2.888621795,2.579861111
2017/6/21,216,217,214.5,215.5,-1,2.5,-0.46,44826.482,0.894736842,0.793997728,0.654379441,215.625,211.1041667,208.2788462,2.825320513,2.570957977
2017/6/20,215,218,214.5,216.5,3.5,-1,1.64,28684.1,1,0.743628171,0.584570298,216.375,210.7395833,207.8894231,2.850160256,2.564369658
2017/6/19,211,213,210.5,213,1.5,3.5,0.71,15670.571,1,0.615442256,0.505041361,212.375,210.1041667,207.4903846,2.613782051,2.547097578
2017/6/16,207.5,212,207,211.5,3.5,1.5,1.68,32856.536,0.75,0.423163384,0.449840914,210.5,209.7916667,207.2788462,2.512820513,2.554576211
2017/6/15,207.5,208,207,208,1,3.5,0.48,17764.457,0.166666667,0.259745076,0.463179679,207.75,209.4479167,207.0769231,2.37099359,2.581196581
2017/6/14,208.5,209.5,206,207,-1,1,-0.48,36323.899,0,0.306284281,0.56489698,207.375,209.1354167,206.9471154,2.188301282,2.640135328
2017/6/13,207,208.5,206.5,208,0.5,-1,0.24,43603.303,0.090909091,0.459426422,0.69420333,207.75,209.0625,206.7259615,2.336538462,2.753116097
2017/6/12,207,210,207,207.5,-4.5,0.5,-2.12,58287.746,0.083333333,0.643685087,0.811591784,208,208.96875,206.3365385,2.632211538,2.9002849
2017/6/9,214.5,215,212,212,-1,-4.5,-0.47,31821.159,0.9,0.923860964,0.895545132,212.75,208.7604167,205.9519231,2.80849359,3.08377849
2017/6/8,212,213,211.5,213,1.5,-1,0.71,18482.251,1,0.935791446,0.881387216,212.625,208.1458333,205.3798077,2.766025641,3.34642094
2017/6/7,212,212.5,210,211.5,1,1.5,0.48,29549.326,0.944444444,0.903687169,0.8541851,211.375,207.46875,204.7740385,2.694711538,3.686609687
2017/6/6,210.5,211.5,210.5,210.5,-1.5,1,-0.71,14949.025,0.833333333,0.883308532,0.829434066,210.75,206.7916667,204.1105769,2.681089744,4.09241453
2017/6/5,209.5,212,209,212,3,-1.5,1.44,21549.164,1,0.908296131,0.802496833,211.25,206.15625,203.4038462,2.752403846,4.539173789
2017/6/3,209,209,208,209,0,3,0,1535.23,1,0.862444197,0.749597183,208.75,205.53125,202.6298077,2.901442308,4.976762821
2017/6/2,208.5,209,207.5,209,2,0,0.97,22627.323,1,0.793666295,0.693173676,208.625,205.1666667,201.9615385,3.205128205,5.394764957
2017/6/1,205,207,204.5,207,4,2,1.97,27623.649,1,0.690499443,0.642927367,206.375,204.90625,201.2451923,3.661057692,5.782140313
2017/5/31,206.5,207,203,203,-4,4,-1.93,67510.145,0,0.535749165,0.619141328,204,204.875,200.5913462,4.283653846,6.114939459
2017/5/26,205,207,205,207,0,-4,0,32556.727,1,0.803623747,0.66083741,206.5,205.1145833,199.9423077,5.172275641,6.347133191
2017/5/25,206,207,205.5,207,1.5,0,0.73,22369.748,1,0.705435621,0.589444242,206.625,205.0104167,199.1826923,5.827724359,6.428240741
2017/5/24,205,206,205,205.5,0.5,1.5,0.24,13406.715,0.833333333,0.558153431,0.531448553,205.5,204.8229167,198.4759615,6.346955128,6.362179487
2017/5/23,205,207,204.5,205,0,0.5,0,20020.298,0.444444444,0.420563479,0.518096114,205.375,204.5,197.7980769,6.701923077,6.162304131
2017/5/22,203.5,205,203,205,2,0,0.99,13767.705,0.444444444,0.408622997,0.566862431,204.5,203.8541667,197.1634615,6.690705128,5.839921652
2017/5/19,203.5,204.5,202.5,203,-0.5,2,-0.25,16517.108,0,0.390712273,0.645982148,203.25,203.3125,196.6490385,6.663461538,5.430021368
2017/5/18,202.5,204,201.5,203.5,-0.5,-0.5,-0.25,22448,0.2,0.58606841,0.773617085,203.125,202.8645833,196.1730769,6.69150641,4.915776353
2017/5/17,203,204,203,204,-0.5,-0.5,-0.24,21606.38,0.65,0.779102615,0.867391423,203.75,202.34375,195.6875,6.65625,4.292735043
2017/5/16,205,205,203.5,204.5,-1.5,-0.5,-0.73,33212,0.7,0.843653922,0.911535826,204.375,201.5416667,195.1682692,6.373397436,3.606036325
2017/5/15,204,206,204,206,0,-1.5,0,25720.334,0.85,0.915480884,0.945476778,205.5,200.5416667,194.6394231,5.90224359,2.880519943
2017/5/12,205,207,205,206,-1.5,0,-0.72,25065.045,0.863636364,0.948221325,0.960474726,206,199.34375,194.1105769,5.233173077,2.144319801
2017/5/11,204.5,208.5,204,207.5,2,-1.5,0.97,43692,1,0.990513806,0.966601426,206.875,198.125,193.5769231,4.548076923,1.445779915
2017/5/10,204,206,204,205.5,2,2,0.98,28375.759,1,0.985770709,0.954645236,205.25,196.71875,192.9182692,3.800480769,0.793269231
2017/5/9,205.5,207,203.5,203.5,1,2,0.49,48161.324,1,0.978656064,0.9390825,204.375,195.3958333,192.3942308,3.001602564,0.212339744
2017/5/8,199,202.5,199,202.5,5,1,2.53,36634.009,1,0.967984095,0.919295718,201.625,193.9583333,191.9230769,2.03525641,-0.286858974
2017/5/5,197,198.5,197,197.5,-0.5,5,-0.25,17064.358,0.9375,0.951976143,0.894951529,197.625,192.71875,191.6346154,1.084134615,-0.677617521
2017/5/4,198.5,199,197,198,0,-0.5,0,22117.084,1,0.959214215,0.866439222,198,191.9375,191.4615385,0.475961538,-0.931000712
2017/5/3,198,198.5,197,198,1.5,0,0.76,25702,1,0.938821322,0.820051725,197.875,191.09375,191.25,-0.15625,-1.079059829
2017/5/2,198.5,199,195.5,196.5,2,1.5,1.03,44154.963,1,0.908231983,0.760666927,196.875,190.34375,191.0673077,-0.723557692,-1.12829416
2017/4/28,193.5,194.5,193,194.5,1.5,2,0.78,34881.021,1,0.862347975,0.686884398,194.125,189.8645833,190.9182692,-1.053685897,-1.056000712
2017/4/27,192,193,190.5,193,2,1.5,1.05,27957.934,1,0.793521962,0.59915261,192.375,189.59375,190.9182692,-1.324519231,-0.896189459
2017/4/26,192,192,190.5,191,-1,2,-0.52,29931.972,0.818181818,0.690282943,0.501967934,191.125,189.4375,190.8653846,-1.427884615,-0.644141738
2017/4/25,190.5,192,189.5,192,2,-1,1.05,31952.889,1,0.626333506,0.407810429,191.375,189.3645833,190.8557692,-1.491185897,-0.325231481
2017/4/24,191,191.5,188.5,190,0,2,0,19330.675,0.7,0.439500259,0.29854889,190,189.3020833,190.7836538,-1.481570513,0.044960826
2017/4/21,187.5,190,187.5,190,3,0,1.6,17384.232,0.7,0.309250388,0.228073206,189.375,189.4479167,190.6442308,-1.196314103,0.463230057
2017/4/20,186.5,188,186.5,187,0.5,3,0.27,21503.485,0.1,0.113875582,0.187484615,187.125,189.6770833,190.5336538,-0.856570513,0.890580484
2017/4/19,187.5,187.5,186.5,186.5,-1.5,0.5,-0.8,30491.199,0,0.120813374,0.224289131,186.75,189.8958333,190.4951923,-0.599358974,1.331552707
2017/4/18,188,189.5,187.5,188,0.5,-1.5,0.27,25076.77,0.125,0.18122006,0.276027009,188.25,190.3020833,190.375,-0.072916667,1.754362536
2017/4/17,189,189,187.5,187.5,-1.5,0.5,-0.79,17111.522,0,0.209330091,0.323430484,187.875,190.625,190.2403846,0.384615385,2.125
2017/4/14,189.5,189.5,188,189,-2.5,-1.5,-1.31,30719.585,0,0.313995136,0.380480681,188.875,191.1458333,190.2019231,0.943910256,2.433315527
2017/4/13,189.5,192,189.5,191.5,0.5,-2.5,0.26,14796.174,0.625,0.470992704,0.413723453,191.125,191.5,190.0576923,1.442307692,2.648771368
2017/4/12,190.5,191.5,190,191,0,0.5,0,17302.048,0.5,0.393989056,0.385088828,190.875,191.6145833,189.7740385,1.840544872,2.768340456
2017/4/11,190,191,189,191,1,0,0.53,8457.922,0.363636364,0.340983584,0.380638713,190.5,191.8020833,189.5192308,2.282852564,2.798254986
2017/4/10,191,191.5,189.5,190,-1,1,-0.52,17040.754,0.181818182,0.329657194,0.400466278,190.25,192.0104167,189.3605769,2.649839744,2.701032764
2017/4/7,192,192,188.5,191,-0.5,-1,-0.26,18925.095,0.363636364,0.4035767,0.43587082,190.625,192.3333333,189.2211538,3.112179487,2.502581909
2017/4/6,193,193,191,191.5,-1.5,-0.5,-0.78,16192.037,0.454545455,0.423546869,0.452017879,191.75,192.3645833,189.1586538,3.205929487,2.217770655
2017/4/5,189.5,193,189.5,193,4,-1.5,2.12,43774.406,0.727272727,0.408047576,0.466253385,192.125,192.2916667,189.0288462,3.262820513,1.869836182
2017/3/31,191,192,189,189,-2.5,4,-1.31,33651.9,0,0.248435,0.495356289,189.75,192.0729167,188.9134615,3.159455128,1.453970798
2017/3/30,192.5,193,190.5,191.5,0,-2.5,0,28321.971,0,0.372652501,0.618816933,191.625,191.7916667,188.9086538,2.883012821,0.996616809
2017/3/29,194.5,194.5,191,191.5,-3,0,-1.54,33399.4,0,0.558978751,0.741899149,192.125,191.3645833,188.8461538,2.518429487,0.556000712
2017/3/28,195,195,192.5,194.5,1.5,-3,0.78,38247,0.9,0.838468127,0.833359349,194.125,190.8645833,188.7548077,2.109775641,0.147524929
2017/3/27,194.5,194.5,192,193,0.5,1.5,0.26,29268.998,0.764705882,0.80770219,0.83080496,193.125,189.9895833,188.5817308,1.407852564,-0.197738604
2017/3/24,192,193,192,192.5,-1,0.5,-0.52,17564.202,0.722222222,0.829200344,0.842356344,192.5,189.2916667,188.4278846,0.863782051,-0.439013533
2017/3/23,192,193.5,192,193.5,0,-1,0,18494.295,0.833333333,0.882689404,0.848934345,193.125,188.8229167,188.2740385,0.548878205,-0.587517806
2017/3/22,192.5,193.5,191.5,193.5,-1.5,0,-0.77,27432.559,0.869565217,0.90736744,0.832056815,193,188.15625,188.0817308,0.074519231,-0.665420228
2017/3/21,192,195,191.5,195,3.5,-1.5,1.83,32320.234,1,0.926268551,0.794401503,194.125,187.3854167,187.8653846,-0.479967949,-0.63960114
2017/3/20,191.5,191.5,189.5,191.5,0,3.5,0,16244.62,1,0.889402826,0.728467979,191,186.5625,187.5192308,-0.956730769,-0.504273504
